t,x,y,z,roll,pitch,heading,u,v,w,p,q,r,lon,lat,left,right,bow_ver,bow_hor,stern_ver,stern_hor,elevator,rudder,
4.75000000,0.10521779,0.00000197,0.00547604,-0.00000082,0.00332904,6.28318168,0.03767421,-0.00000042,0.15705673,0.00000046,-0.05490709,-0.00000111,0.00000000,0.00000095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
4.80000000,0.10712764,0.00000195,0.01332256,-0.00000080,0.00058368,6.28318163,0.03830032,-0.00000062,0.21438829,0.00000044,-0.05672622,-0.00000135,0.00000000,0.00000096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
4.85000000,0.10904891,0.00000192,0.02404086,-0.00000078,-0.00225263,6.28318157,0.03993912,-0.00000066,0.26737788,0.00000043,-0.05752688,-0.00000154,0.00000000,0.00000098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
4.90000000,0.11101574,0.00000189,0.03741421,-0.00000076,-0.00512897,6.28318149,0.04253947,-0.00000074,0.31477143,0.00000041,-0.05728847,-0.00000169,0.00000000,0.00000100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
4.95000000,0.11306197,0.00000185,0.05316349,-0.00000074,-0.00799340,6.28318141,0.04597822,-0.00000079,0.35558943,0.00000038,-0.05602778,-0.00000173,0.00000000,0.00000102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.00000000,0.11521869,0.00000182,0.07096077,-0.00000072,-0.01079479,6.28318132,0.05006832,-0.00000073,0.38919722,0.00000037,-0.05380246,-0.00000173,0.00000000,0.00000104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.05000000,0.11751190,0.00000179,0.09044652,-0.00000070,-0.01348491,6.28318124,0.05457622,-0.00000077,0.41528888,0.00000035,-0.05071124,-0.00000171,0.00000000,0.00000106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.10000000,0.11996046,0.00000175,0.11124587,-0.00000068,-0.01602047,6.28318116,0.05924421,-0.00000079,0.43387457,0.00000033,-0.04689126,-0.00000172,0.00000000,0.00000108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.15000000,0.12257476,0.00000172,0.13298427,-0.00000066,-0.01836504,6.28318107,0.06381445,-0.00000075,0.44524771,0.00000032,-0.04251206,-0.00000173,0.00000000,0.00000110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.20000000,0.12535612,0.00000168,0.15530150,-0.00000064,-0.02049064,6.28318099,0.06805169,-0.00000056,0.44994204,0.00000033,-0.03776679,-0.00000167,0.00000000,0.00000113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.25000000,0.12829704,0.00000166,0.17786359,-0.00000062,-0.02237898,6.28318090,0.07176440,-0.00000049,0.44867233,0.00000035,-0.03286238,-0.00000164,0.00000000,0.00000115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.30000000,0.13138237,0.00000163,0.20037188,-0.00000060,-0.02402210,6.28318082,0.07481871,-0.00000051,0.44228443,0.00000036,-0.02801078,-0.00000158,0.00000000,0.00000118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.35000000,0.13459104,0.00000161,0.22256958,-0.00000058,-0.02542264,6.28318075,0.07714717,-0.00000060,0.43171192,0.00000037,-0.02342358,-0.00000150,0.00000000,0.00000121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.40000000,0.13789845,0.00000157,0.24424626,-0.00000056,-0.02659381,6.28318067,0.07875168,-0.00000058,0.41795267,0.00000037,-0.01931489,-0.00000150,0.00000000,0.00000124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.45000000,0.14127896,0.00000154,0.26524120,-0.00000054,-0.02755956,6.28318060,0.07971367,-0.00000054,0.40211851,0.00000036,-0.01594148,-0.00000151,0.00000000,0.00000127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.50000000,0.14470909,0.00000151,0.28544932,-0.00000052,-0.02835663,6.28318052,0.08016266,-0.00000052,0.38529890,0.00000036,-0.01356003,-0.00000148,0.00000000,0.00000130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.55000000,0.14816940,0.00000148,0.30482017,-0.00000050,-0.02903464,6.28318045,0.08022331,-0.00000045,0.36816095,0.00000035,-0.01207594,-0.00000148,0.00000000,0.00000133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.60000000,0.15164447,0.00000145,0.32333690,-0.00000048,-0.02963843,6.28318038,0.08000387,-0.00000038,0.35111250,0.00000036,-0.01120322,-0.00000148,0.00000000,0.00000136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.65000000,0.15512267,0.00000142,0.34100336,-0.00000046,-0.03019859,6.28318030,0.07957835,-0.00000033,0.33437670,0.00000037,-0.01062086,-0.00000147,0.00000000,0.00000140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.70000000,0.15859496,0.00000139,0.35783471,-0.00000044,-0.03072964,6.28318023,0.07897988,-0.00000027,0.31799476,0.00000037,-0.01008574,-0.00000147,0.00000000,0.00000143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.75000000,0.16205357,0.00000137,0.37384827,-0.00000042,-0.03123392,6.28318015,0.07821374,-0.00000022,0.30188853,0.00000038,-0.00954778,-0.00000146,0.00000000,0.00000146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.80000000,0.16549097,0.00000135,0.38905746,-0.00000040,-0.03171131,6.28318008,0.07728991,-0.00000017,0.28604253,0.00000039,-0.00900742,-0.00000146,0.00000000,0.00000149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.85000000,0.16890006,0.00000133,0.40347493,-0.00000038,-0.03216168,6.28318001,0.07621809,-0.00000013,0.27044182,0.00000040,-0.00846504,-0.00000145,0.00000000,0.00000152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.90000000,0.17227418,0.00000131,0.41711257,-0.00000036,-0.03258494,6.28317994,0.07500768,-0.00000008,0.25507197,0.00000041,-0.00792095,-0.00000145,0.00000000,0.00000155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
5.95000000,0.17560707,0.00000129,0.42998158,-0.00000033,-0.03298098,6.28317986,0.07366783,-0.00000004,0.23991902,0.00000041,-0.00737542,-0.00000145,0.00000000,0.00000158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.00000000,0.17889289,0.00000127,0.44209247,-0.00000031,-0.03334975,6.28317979,0.07220745,-0.00000000,0.22496945,0.00000042,-0.00682866,-0.00000144,0.00000000,0.00000161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.05000000,0.18212619,0.00000126,0.45345507,-0.00000029,-0.03369119,6.28317972,0.07063522,0.00000003,0.21021014,0.00000043,-0.00628085,-0.00000144,0.00000000,0.00000164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.10000000,0.18530190,0.00000125,0.46407858,-0.00000026,-0.03400523,6.28317965,0.06895957,0.00000004,0.19562836,0.00000043,-0.00573213,-0.00000144,0.00000000,0.00000167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.15000000,0.18841533,0.00000123,0.47397157,-0.00000024,-0.03429184,6.28317958,0.06718877,0.00000004,0.18121174,0.00000043,-0.00518258,-0.00000143,0.00000000,0.00000170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.20000000,0.19146215,0.00000122,0.48314201,-0.00000022,-0.03455096,6.28317950,0.06533086,0.00000004,0.16694824,0.00000044,-0.00463228,-0.00000143,0.00000000,0.00000172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.25000000,0.19443839,0.00000121,0.49159728,-0.00000019,-0.03478258,6.28317943,0.06339372,0.00000004,0.15282613,0.00000044,-0.00408127,-0.00000143,0.00000000,0.00000175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.30000000,0.19734043,0.00000119,0.49934419,-0.00000017,-0.03498664,6.28317936,0.06138509,0.00000005,0.13883396,0.00000044,-0.00352956,-0.00000142,0.00000000,0.00000178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.35000000,0.20016499,0.00000118,0.50638900,-0.00000014,-0.03516312,6.28317929,0.05931253,0.00000005,0.12496053,0.00000045,-0.00297714,-0.00000142,0.00000000,0.00000180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.40000000,0.20290913,0.00000117,0.51273742,-0.00000012,-0.03531198,6.28317922,0.05718348,0.00000005,0.11119490,0.00000045,-0.00242398,-0.00000142,0.00000000,0.00000183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.45000000,0.20557024,0.00000115,0.51839464,-0.00000009,-0.03543318,6.28317915,0.05500527,0.00000005,0.09752632,0.00000045,-0.00187003,-0.00000142,0.00000000,0.00000185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.50000000,0.20814603,0.00000114,0.52336533,-0.00000007,-0.03552668,6.28317908,0.05278510,0.00000005,0.08394427,0.00000045,-0.00131523,-0.00000142,0.00000000,0.00000187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.55000000,0.21063453,0.00000113,0.52765364,-0.00000004,-0.03559244,6.28317901,0.05053010,0.00000005,0.07043838,0.00000045,-0.00075950,-0.00000142,0.00000000,0.00000190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.60000000,0.21303411,0.00000111,0.53126323,-0.00000002,-0.03563041,6.28317894,0.04824731,0.00000005,0.05699844,0.00000045,-0.00020274,-0.00000141,0.00000000,0.00000192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.65000000,0.21534342,0.00000110,0.53419728,0.00000001,-0.03564055,6.28317886,0.04594371,0.00000005,0.04361439,0.00000045,0.00035516,-0.00000141,0.00000000,0.00000194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.70000000,0.21756144,0.00000109,0.53645847,0.00000003,-0.03562279,6.28317879,0.04362621,0.00000005,0.03027383,0.00000045,0.00091438,-0.00000141,0.00000000,0.00000196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.75000000,0.21968746,0.00000108,0.53804889,0.00000006,-0.03557707,6.28317872,0.04130171,0.00000005,0.01696744,0.00000045,0.00147493,-0.00000141,0.00000000,0.00000198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.80000000,0.22172106,0.00000107,0.53897018,0.00000008,-0.03550333,6.28317865,0.03897706,0.00000005,0.00368775,0.00000045,0.00203675,-0.00000141,0.00000000,0.00000200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.85000000,0.22366214,0.00000106,0.53922363,0.00000011,-0.03540149,6.28317858,0.03665912,0.00000005,-0.00957261,0.00000045,0.00259978,-0.00000141,0.00000000,0.00000201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.90000000,0.22551089,0.00000105,0.53881017,0.00000013,-0.03527150,6.28317851,0.03435479,0.00000004,-0.02281783,0.00000044,0.00316120,-0.00000141,0.00000000,0.00000203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
6.95000000,0.22726780,0.00000104,0.53773057,0.00000016,-0.03511344,6.28317844,0.03207092,0.00000004,-0.03604383,0.00000044,0.00372026,-0.00000141,0.00000000,0.00000205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.00000000,0.22893362,0.00000103,0.53598578,0.00000018,-0.03492743,6.28317837,0.02981430,0.00000003,-0.04924614,0.00000043,0.00427735,-0.00000141,0.00000000,0.00000206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.05000000,0.23050941,0.00000102,0.53357703,0.00000021,-0.03471356,6.28317830,0.02759166,0.00000002,-0.06242029,0.00000043,0.00483289,-0.00000140,0.00000000,0.00000207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.10000000,0.23199648,0.00000101,0.53050578,0.00000023,-0.03447192,6.28317823,0.02540968,0.00000001,-0.07556181,0.00000043,0.00538724,-0.00000140,0.00000000,0.00000209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.15000000,0.23339642,0.00000100,0.52677372,0.00000025,-0.03420255,6.28317816,0.02327502,-0.00000001,-0.08866624,0.00000042,0.00594078,-0.00000140,0.00000000,0.00000210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.20000000,0.23471110,0.00000099,0.52238280,0.00000028,-0.03390552,6.28317809,0.02119429,-0.00000002,-0.10172913,0.00000041,0.00649390,-0.00000139,0.00000000,0.00000211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.25000000,0.23594263,0.00000099,0.51733519,0.00000030,-0.03358082,6.28317802,0.01917405,-0.00000002,-0.11474602,0.00000041,0.00704692,-0.00000139,0.00000000,0.00000212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.30000000,0.23709342,0.00000098,0.51163331,0.00000032,-0.03322847,6.28317795,0.01722082,-0.00000003,-0.12771246,0.00000040,0.00760020,-0.00000138,0.00000000,0.00000213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.35000000,0.23816613,0.00000097,0.50527981,0.00000034,-0.03284846,6.28317788,0.01534109,-0.00000003,-0.14062399,0.00000039,0.00815404,-0.00000137,0.00000000,0.00000214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.40000000,0.23916369,0.00000096,0.49827760,0.00000037,-0.03244076,6.28317781,0.01354129,-0.00000004,-0.15347611,0.00000039,0.00870873,-0.00000137,0.00000000,0.00000215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.45000000,0.24008930,0.00000096,0.49062979,0.00000039,-0.03200533,6.28317775,0.01182782,-0.00000005,-0.16626436,0.00000038,0.00926454,-0.00000136,0.00000000,0.00000216,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.50000000,0.24094641,0.00000095,0.48233976,0.00000041,-0.03154210,6.28317768,0.01020702,-0.00000005,-0.17898424,0.00000037,0.00982170,-0.00000135,0.00000000,0.00000217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.55000000,0.24173874,0.00000095,0.47341109,0.00000043,-0.03105101,6.28317761,0.00868519,-0.00000006,-0.19163123,0.00000036,0.01038043,-0.00000134,0.00000000,0.00000218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.60000000,0.24247026,0.00000094,0.46384763,0.00000045,-0.03053199,6.28317754,0.00726859,-0.00000007,-0.20420082,0.00000036,0.01094089,-0.00000133,0.00000000,0.00000218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.65000000,0.24314520,0.00000094,0.45365344,0.00000047,-0.02998495,6.28317748,0.00596341,-0.00000008,-0.21668847,0.00000035,0.01150324,-0.00000132,0.00000000,0.00000219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.70000000,0.24376806,0.00000094,0.44283283,0.00000049,-0.02940979,6.28317741,0.00477578,-0.00000008,-0.22908962,0.00000034,0.01206757,-0.00000131,0.00000000,0.00000219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.75000000,0.24434357,0.00000093,0.43139032,0.00000051,-0.02880641,6.28317735,0.00371178,-0.00000009,-0.24139973,0.00000033,0.01263397,-0.00000130,0.00000000,0.00000220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.80000000,0.24487673,0.00000093,0.41933069,0.00000053,-0.02817471,6.28317728,0.00277742,-0.00000010,-0.25361422,0.00000032,0.01320246,-0.00000129,0.00000000,0.00000220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.85000000,0.24537277,0.00000093,0.40665892,0.00000054,-0.02751459,6.28317722,0.00197863,-0.00000011,-0.26572849,0.00000031,0.01377304,-0.00000128,0.00000000,0.00000221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.90000000,0.24583719,0.00000093,0.39338025,0.00000056,-0.02682593,6.28317715,0.00132127,-0.00000012,-0.27773797,0.00000030,0.01434567,-0.00000127,0.00000000,0.00000221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
7.95000000,0.24627571,0.00000092,0.37950012,0.00000058,-0.02610865,6.28317709,0.00081110,-0.00000013,-0.28963805,0.00000029,0.01492026,-0.00000126,0.00000000,0.00000222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.00000000,0.24669431,0.00000092,0.36502421,0.00000059,-0.02536264,6.28317703,0.00045379,-0.00000014,-0.30142414,0.00000028,0.01549669,-0.00000124,0.00000000,0.00000222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.05000000,0.24709920,0.00000092,0.34995843,0.00000061,-0.02458780,6.28317697,0.00025492,-0.00000015,-0.31309165,0.00000027,0.01607479,-0.00000123,0.00000000,0.00000222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.10000000,0.24749682,0.00000092,0.33430889,0.00000062,-0.02378406,6.28317691,0.00021995,-0.00000015,-0.32463598,0.00000026,0.01665436,-0.00000122,0.00000000,0.00000223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.15000000,0.24789383,0.00000092,0.31808194,0.00000064,-0.02295134,6.28317685,0.00035422,-0.00000016,-0.33605256,0.00000025,0.01723516,-0.00000121,0.00000000,0.00000223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.20000000,0.24829715,0.00000092,0.30128415,0.00000065,-0.02208959,6.28317679,0.00065677,-0.00000017,-0.34737911,0.00000024,0.01783077,-0.00000119,0.00000000,0.00000223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.25000000,0.24871362,0.00000092,0.28392015,0.00000067,-0.02119805,6.28317673,0.00111955,-0.00000017,-0.35865103,0.00000022,0.01860947,-0.00000119,0.00000000,0.00000224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.30000000,0.24914969,0.00000092,0.26599282,0.00000068,-0.02026758,6.28317667,0.00176128,-0.00000016,-0.36969235,0.00000020,0.01982561,-0.00000118,0.00000000,0.00000224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.35000000,0.24961235,0.00000092,0.24751378,0.00000069,-0.01927629,6.28317661,0.00262531,-0.00000016,-0.38014529,0.00000018,0.02166881,-0.00000118,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.40000000,0.25010996,0.00000092,0.22851258,0.00000070,-0.01819285,6.28317655,0.00377974,-0.00000018,-0.38938177,0.00000015,0.02407441,-0.00000118,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.45000000,0.25065309,0.00000092,0.20905015,0.00000071,-0.01698913,6.28317649,0.00532042,-0.00000019,-0.39642039,0.00000013,0.02677058,-0.00000118,0.00000000,0.00000226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.50000000,0.25125580,0.00000092,0.18923651,0.00000072,-0.01565060,6.28317644,0.00728260,-0.00000027,-0.40046381,0.00000010,0.02957708,-0.00000114,0.00000000,0.00000226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.55000000,0.25193325,0.00000091,0.16922147,0.00000072,-0.01417175,6.28317638,0.00965697,-0.00000039,-0.40080595,0.00000008,0.03234252,-0.00000107,0.00000000,0.00000227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.60000000,0.25270005,0.00000090,0.14919003,0.00000073,-0.01255462,6.28317633,0.01239457,-0.00000041,-0.39680954,0.00000006,0.03492914,-0.00000100,0.00000000,0.00000227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.65000000,0.25356881,0.00000089,0.12935889,0.00000073,-0.01080817,6.28317628,0.01541069,-0.00000032,-0.38791076,0.00000005,0.03721056,-0.00000090,0.00000000,0.00000228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
8.70000000,0.25454892,0.00000088,0.10997282,0.00000073,-0.00894764,6.28317623,0.01858905,-0.00000024,-0.37363641,0.00000002,0.03907417,-0.00000088,0.00000000,0.00000229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
