t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
1.61666667,0.06724846,0.07068235,-0.18694699,0.00923303,0.08052769,0.02519304,0.11354120,0.12605847,-0.35381325,-0.01646943,0.05236710,0.03669398
1.63333333,0.06859494,0.07275932,-0.19300181,0.00898997,0.08131306,0.02581430,0.11285358,0.12581940,-0.35421589,-0.01758212,0.04746321,0.03671807
1.65000000,0.06992276,0.07483163,-0.19905294,0.00872936,0.08201553,0.02643418,0.11206817,0.12542877,-0.35402567,-0.01865749,0.04247976,0.03668971
1.66666667,0.07123178,0.07689704,-0.20508938,0.00845187,0.08263411,0.02705183,0.11118572,0.12489323,-0.35319187,-0.01968521,0.03743523,0.03660900
1.68333333,0.07252194,0.07895327,-0.21109942,0.00815812,0.08316810,0.02766637,0.11020701,0.12421156,-0.35167199,-0.02066832,0.03234926,0.03647489
1.70000000,0.07379328,0.08099803,-0.21707078,0.00784870,0.08361718,0.02827694,0.10913317,0.12338274,-0.34943177,-0.02160896,0.02724134,0.03628650
1.71666667,0.07504593,0.08302897,-0.22299075,0.00752413,0.08398130,0.02888266,0.10796571,0.12240593,-0.34644504,-0.02250938,0.02213074,0.03604313
1.73333333,0.07628007,0.08504376,-0.22884636,0.00718493,0.08426074,0.02948263,0.10670651,0.12128048,-0.34269373,-0.02337141,0.01703636,0.03574424
1.75000000,0.07749594,0.08704002,-0.23462445,0.00683159,0.08445611,0.03007598,0.10535780,0.12000591,-0.33816758,-0.02419659,0.01197632,0.03538946
1.76666667,0.07869384,0.08901536,-0.24031184,0.00646457,0.08456826,0.03066182,0.10392215,0.11858193,-0.33286378,-0.02498624,0.00696816,0.03497868
1.78333333,0.07987405,0.09096735,-0.24589543,0.00608433,0.08459834,0.03123929,0.10240247,0.11700844,-0.32678671,-0.02574144,0.00202837,0.03451198
1.80000000,0.08103693,0.09289356,-0.25136232,0.00569129,0.08454777,0.03180752,0.10080201,0.11528551,-0.31994752,-0.02646314,-0.00282749,0.03398965
1.81666667,0.08218278,0.09479152,-0.25669994,0.00528589,0.08441820,0.03236566,0.09912431,0.11341344,-0.31236365,-0.02715221,-0.00758445,0.03341221
1.83333333,0.08331195,0.09665877,-0.26189608,0.00486854,0.08421152,0.03291292,0.09737385,0.11139264,-0.30405843,-0.02780916,-0.01222758,0.03278372
1.85000000,0.08442481,0.09849282,-0.26693906,0.00443970,0.08392979,0.03344871,0.09555768,0.10922376,-0.29506053,-0.02843432,-0.01674764,0.03211557
1.86666667,0.08552175,0.10029116,-0.27181777,0.00399981,0.08357519,0.03397248,0.09368317,0.10690760,-0.28540344,-0.02902804,-0.02113700,0.03141005
1.88333333,0.08660318,0.10205131,-0.27652174,0.00354930,0.08315000,0.03448357,0.09175754,0.10444517,-0.27512502,-0.02959049,-0.02538903,0.03065979
